trip_id,duration,start_time,end_time,start_station,start_lat,start_lon,end_station,end_lat,end_lon,bike_id,plan_duration,trip_route_category,passholder_type,bike_type
497208198,61,3/27/2025 17:35,3/27/2025 18:36,3046,34.052872,-118.24749,4474,34.110031,-118.287163,15878,30,One Way,Monthly Pass,standard
497205496,27,3/27/2025 17:35,3/27/2025 18:02,4528,34.06097,-118.444366,4528,34.06097,-118.444366,24411,30,Round Trip,Monthly Pass,electric
497204331,18,3/27/2025 17:35,3/27/2025 17:53,4449,34.04557,-118.274193,4456,34.052429,-118.302017,29972,30,One Way,Monthly Pass,electric
497202880,5,3/27/2025 17:36,3/27/2025 17:41,3035,34.048401,-118.260948,3052,34.051102,-118.264557,26751,30,One Way,Monthly Pass,electric
497204485,15,3/27/2025 17:39,3/27/2025 17:54,4215,34.014309,-118.491341,4214,33.99556,-118.481552,15137,1,One Way,Walk-up,standard
497204995,18,3/27/2025 17:40,3/27/2025 17:58,3005,34.0485,-118.258537,3005,34.0485,-118.258537,25591,30,Round Trip,Monthly Pass,electric
497203515,6,3/27/2025 17:40,3/27/2025 17:46,3035,34.048401,-118.260948,3006,34.04554,-118.256668,28828,1,One Way,One Day Pass,electric
497205642,24,3/27/2025 17:40,3/27/2025 18:04,4405,34.051899,-118.293678,4275,34.01252,-118.285896,29109,30,One Way,Monthly Pass,electric
497205855,27,3/27/2025 17:40,3/27/2025 18:07,4523,34.068748,-118.30928,4313,34.056808,-118.275002,24896,30,One Way,Monthly Pass,electric
497204025,9,3/27/2025 17:41,3/27/2025 17:50,4211,33.984928,-118.469963,4211,33.984928,-118.469963,14063,365,Round Trip,Annual Pass,standard
497203549,4,3/27/2025 17:42,3/27/2025 17:46,3052,34.051102,-118.264557,4315,34.054031,-118.27092,26719,30,One Way,Monthly Pass,electric
497204490,12,3/27/2025 17:42,3/27/2025 17:54,4387,34.03352,-118.241837,3019,34.038609,-118.260857,11971,365,One Way,Annual Pass,standard
497204118,8,3/27/2025 17:43,3/27/2025 17:51,3008,34.046612,-118.262733,3035,34.048401,-118.260948,24281,30,One Way,Monthly Pass,electric
497203994,6,3/27/2025 17:43,3/27/2025 17:49,4613,34.069752,-118.445351,4528,34.06097,-118.444366,06542,30,One Way,Monthly Pass,standard
497210655,73,3/27/2025 17:44,3/27/2025 18:57,4482,34.094372,-118.331009,4537,34.098228,-118.338821,13931,1,One Way,Walk-up,standard
497210656,73,3/27/2025 17:44,3/27/2025 18:57,4482,34.094372,-118.331009,4537,34.098228,-118.338821,23955,1,One Way,Walk-up,electric
497204318,6,3/27/2025 17:46,3/27/2025 17:52,4315,34.054031,-118.27092,4313,34.056808,-118.275002,22056,30,One Way,Monthly Pass,electric
497206983,33,3/27/2025 17:46,3/27/2025 18:19,4552,33.990971,-118.421303,4543,33.95718,-118.451248,15142,1,One Way,Walk-up,standard
497207259,33,3/27/2025 17:48,3/27/2025 18:21,4211,33.984928,-118.469963,4215,34.014309,-118.491341,06172,1,One Way,One Day Pass,standard
497206893,29,3/27/2025 17:49,3/27/2025 18:18,4304,34.06258,-118.290092,4664,34.055161,-118.30899,24204,30,One Way,Monthly Pass,electric
497204412,5,3/27/2025 17:49,3/27/2025 17:54,3064,34.046131,-118.257591,3034,34.042061,-118.263382,30010,30,One Way,Monthly Pass,electric
497206815,27,3/27/2025 17:50,3/27/2025 18:17,3063,34.048038,-118.253738,3063,34.048038,-118.253738,28644,30,Round Trip,Monthly Pass,electric
497207269,30,3/27/2025 17:51,3/27/2025 18:21,3035,34.048401,-118.260948,3005,34.0485,-118.258537,24281,30,One Way,Monthly Pass,electric
497204850,3,3/27/2025 17:54,3/27/2025 17:57,4578,34.04298,-118.252953,4491,34.04744,-118.24794,26554,30,One Way,Monthly Pass,electric
497206314,16,3/27/2025 17:56,3/27/2025 18:12,4567,34.02018,-118.40403,4554,34.00351,-118.43438,05852,1,One Way,Walk-up,standard
497205819,10,3/27/2025 17:56,3/27/2025 18:06,4273,34.02586,-118.284103,4448,34.03027,-118.273193,15591,30,One Way,Monthly Pass,standard
497208023,37,3/27/2025 17:57,3/27/2025 18:34,4544,33.928459,-118.435204,4544,33.928459,-118.435204,05773,1,Round Trip,Walk-up,standard
497222900,214,3/27/2025 17:58,3/27/2025 21:32,4313,34.056808,-118.275002,4447,34.0616,-118.28199,22056,1,One Way,Walk-up,electric
497206034,10,3/27/2025 17:58,3/27/2025 18:08,3069,34.05088,-118.248253,3008,34.046612,-118.262733,06323,30,One Way,Monthly Pass,standard
497208827,41,3/27/2025 18:00,3/27/2025 18:41,4211,33.984928,-118.469963,4215,34.014309,-118.491341,15757,1,One Way,One Day Pass,standard
497207099,20,3/27/2025 18:00,3/27/2025 18:20,3005,34.0485,-118.258537,3005,34.0485,-118.258537,25591,30,Round Trip,Monthly Pass,electric
497206546,14,3/27/2025 18:01,3/27/2025 18:15,3034,34.042061,-118.263382,4486,34.06126,-118.258598,06059,30,One Way,Monthly Pass,standard
497206705,15,3/27/2025 18:01,3/27/2025 18:16,4487,34.062111,-118.446922,4492,34.036869,-118.425499,18419,30,One Way,Monthly Pass,electric
497207170,19,3/27/2025 18:01,3/27/2025 18:20,4672,34.045021,-118.253189,4312,34.06699,-118.290878,24636,1,One Way,Walk-up,electric
497206508,12,3/27/2025 18:02,3/27/2025 18:14,4313,34.056808,-118.275002,3049,34.056969,-118.253593,17312,30,One Way,Monthly Pass,electric
497207962,30,3/27/2025 18:03,3/27/2025 18:33,4581,33.970242,-118.426071,4632,33.986671,-118.440948,28050,30,One Way,Monthly Pass,electric
497206509,10,3/27/2025 18:04,3/27/2025 18:14,3069,34.05088,-118.248253,3035,34.048401,-118.260948,14874,30,One Way,Monthly Pass,standard
497207959,27,3/27/2025 18:05,3/27/2025 18:33,4528,34.06097,-118.444366,4528,34.06097,-118.444366,24411,30,Round Trip,Monthly Pass,electric
497207109,13,3/27/2025 18:07,3/27/2025 18:20,3005,34.0485,-118.258537,3022,34.04607,-118.233093,20112,30,One Way,Monthly Pass,standard
497207619,19,3/27/2025 18:07,3/27/2025 18:26,4579,33.984859,-118.431129,4213,33.995369,-118.464798,06588,365,One Way,Annual Pass,standard
497208026,26,3/27/2025 18:08,3/27/2025 18:34,4544,33.928459,-118.435204,4544,33.928459,-118.435204,05956,1,Round Trip,Walk-up,standard
497206312,3,3/27/2025 18:08,3/27/2025 18:11,4217,34.04031,-118.25827,4512,34.043812,-118.264969,05887,365,One Way,Annual Pass,standard
497206378,4,3/27/2025 18:08,3/27/2025 18:12,4450,34.063492,-118.287163,4447,34.0616,-118.28199,15335,30,One Way,Monthly Pass,standard
497206444,5,3/27/2025 18:09,3/27/2025 18:14,4576,34.022579,-118.40551,4568,34.029121,-118.403168,12150,365,One Way,Annual Pass,standard
497208402,28,3/27/2025 18:10,3/27/2025 18:38,4215,34.014309,-118.491341,4204,33.988419,-118.45163,15017,30,One Way,Monthly Pass,standard
497206743,5,3/27/2025 18:11,3/27/2025 18:16,3019,34.038609,-118.260857,4512,34.043812,-118.264969,12103,1,One Way,Walk-up,standard
497208365,26,3/27/2025 18:12,3/27/2025 18:38,4214,33.99556,-118.481552,4210,33.984341,-118.47155,06571,1,One Way,One Day Pass,standard
497208556,27,3/27/2025 18:12,3/27/2025 18:39,4214,33.99556,-118.481552,4210,33.984341,-118.47155,13818,1,One Way,Walk-up,standard
497207570,13,3/27/2025 18:12,3/27/2025 18:25,4491,34.04744,-118.24794,3062,34.047749,-118.243172,26554,30,One Way,Monthly Pass,electric
497208607,28,3/27/2025 18:12,3/27/2025 18:40,4214,33.99556,-118.481552,4210,33.984341,-118.47155,13746,1,One Way,Walk-up,standard
497209139,30,3/27/2025 18:13,3/27/2025 18:43,3005,34.0485,-118.258537,3005,34.0485,-118.258537,30392,30,Round Trip,Monthly Pass,electric
497209199,30,3/27/2025 18:14,3/27/2025 18:44,4215,34.014309,-118.491341,4206,33.998341,-118.461014,15141,30,One Way,Monthly Pass,standard
497208698,26,3/27/2025 18:14,3/27/2025 18:40,4213,33.995369,-118.464798,4202,33.991161,-118.468292,26724,30,One Way,Monthly Pass,electric
497213652,59,3/27/2025 18:16,3/27/2025 19:15,3037,34.034801,-118.231277,4680,34.043522,-118.255089,30374,30,One Way,Monthly Pass,electric
497208366,30,3/27/2025 18:18,3/27/2025 18:48,3063,34.048038,-118.253738,3000,,,28644,30,One Way,Monthly Pass,electric
497207618,7,3/27/2025 18:19,3/27/2025 18:26,4528,34.06097,-118.444366,4613,34.069752,-118.445351,14891,30,One Way,Monthly Pass,standard
497209976,31,3/27/2025 18:19,3/27/2025 18:50,3025,34.03286,-118.268082,3063,34.048038,-118.253738,29986,30,One Way,Monthly Pass,electric
497208237,17,3/27/2025 18:19,3/27/2025 18:36,4543,33.95718,-118.451248,4552,33.990971,-118.421303,22438,1,One Way,Walk-up,electric
497209465,26,3/27/2025 18:20,3/27/2025 18:46,4664,34.055161,-118.30899,4523,34.068748,-118.30928,24204,30,One Way,Monthly Pass,electric
497215076,72,3/27/2025 18:21,3/27/2025 19:33,4544,33.928459,-118.435204,4544,33.928459,-118.435204,15812,1,Round Trip,Walk-up,standard
497215022,72,3/27/2025 18:21,3/27/2025 19:33,4544,33.928459,-118.435204,4544,33.928459,-118.435204,20092,1,Round Trip,Walk-up,standard
497207863,10,3/27/2025 18:22,3/27/2025 18:31,3005,34.0485,-118.258537,3007,34.05048,-118.254593,24281,30,One Way,Monthly Pass,electric
497207914,10,3/27/2025 18:22,3/27/2025 18:32,4566,34.023392,-118.399223,4557,34.011799,-118.419441,13824,30,One Way,Monthly Pass,standard
497209261,22,3/27/2025 18:22,3/27/2025 18:44,4214,33.99556,-118.481552,4210,33.984341,-118.47155,12232,1,One Way,Walk-up,standard
497209124,21,3/27/2025 18:22,3/27/2025 18:43,4514,34.046211,-118.451172,4492,34.036869,-118.425499,13557,1,One Way,Walk-up,standard
497209308,22,3/27/2025 18:22,3/27/2025 18:44,4214,33.99556,-118.481552,4210,33.984341,-118.47155,15137,1,One Way,Walk-up,standard
497208160,12,3/27/2025 18:23,3/27/2025 18:35,4273,34.02586,-118.284103,4245,34.02404,-118.283409,15737,30,One Way,Monthly Pass,standard
497208598,14,3/27/2025 18:26,3/27/2025 18:40,3075,34.04211,-118.256187,3014,34.05661,-118.237213,20037,1,One Way,Walk-up,standard
497208191,9,3/27/2025 18:27,3/27/2025 18:36,4563,34.017448,-118.409569,4555,34.005871,-118.429161,19053,30,One Way,Monthly Pass,electric
497209150,14,3/27/2025 18:29,3/27/2025 18:43,3005,34.0485,-118.258537,4314,34.057709,-118.279762,06176,1,One Way,Walk-up,standard
497208100,6,3/27/2025 18:29,3/27/2025 18:35,3008,34.046612,-118.262733,4404,34.04813,-118.271027,26704,365,One Way,Annual Pass,electric
497214807,59,3/27/2025 18:31,3/27/2025 19:30,3007,34.05048,-118.254593,3007,34.05048,-118.254593,24281,30,Round Trip,Monthly Pass,electric
497209805,17,3/27/2025 18:32,3/27/2025 18:49,4528,34.06097,-118.444366,4645,34.023411,-118.429008,29290,30,One Way,Monthly Pass,electric
497210516,24,3/27/2025 18:32,3/27/2025 18:56,3005,34.0485,-118.258537,3077,34.039871,-118.250038,25591,30,One Way,Monthly Pass,electric
497208473,7,3/27/2025 18:32,3/27/2025 18:39,4557,34.011799,-118.419441,4689,34.023849,-118.426071,23379,30,One Way,Monthly Pass,electric
497208843,9,3/27/2025 18:32,3/27/2025 18:41,3008,34.046612,-118.262733,3008,34.046612,-118.262733,06323,30,Round Trip,Monthly Pass,standard
497210408,22,3/27/2025 18:34,3/27/2025 18:55,4632,33.986671,-118.440948,4547,33.9897,-118.448883,28050,30,One Way,Monthly Pass,electric
497210190,17,3/27/2025 18:36,3/27/2025 18:53,4528,34.06097,-118.444366,4487,34.062111,-118.446922,24411,30,One Way,Monthly Pass,electric
497209271,8,3/27/2025 18:36,3/27/2025 18:44,4301,34.099049,-118.291496,4509,34.101639,-118.309174,15464,365,One Way,Annual Pass,standard
497209777,12,3/27/2025 18:36,3/27/2025 18:48,3064,34.046131,-118.257591,4300,34.04887,-118.2743,05723,30,One Way,Monthly Pass,standard
497214157,44,3/27/2025 18:37,3/27/2025 19:21,4215,34.014309,-118.491341,4547,33.9897,-118.448883,13966,1,One Way,Walk-up,standard
497208864,3,3/27/2025 18:38,3/27/2025 18:41,3063,34.048038,-118.253738,3006,34.04554,-118.256668,06126,30,One Way,Monthly Pass,standard
497210192,13,3/27/2025 18:40,3/27/2025 18:53,4476,34.08252,-118.27272,4447,34.0616,-118.28199,14941,30,One Way,Monthly Pass,standard
497209901,10,3/27/2025 18:40,3/27/2025 18:50,3030,34.051941,-118.24353,3005,34.0485,-118.258537,30611,365,One Way,Annual Pass,electric
497210748,16,3/27/2025 18:42,3/27/2025 18:58,3006,34.04554,-118.256668,3005,34.0485,-118.258537,28828,30,One Way,Monthly Pass,electric
497212732,22,3/27/2025 18:42,3/27/2025 19:04,4202,33.991161,-118.468292,4211,33.984928,-118.469963,26724,30,One Way,Monthly Pass,electric
497210073,8,3/27/2025 18:43,3/27/2025 18:51,3008,34.046612,-118.262733,3033,34.040989,-118.255798,21996,30,One Way,Monthly Pass,electric
497237780,120,3/27/2025 18:44,3/27/2025 20:44,4492,34.036869,-118.425499,3000,,,18419,1,One Way,Walk-up,electric
497210723,13,3/27/2025 18:44,3/27/2025 18:57,4245,34.02404,-118.283409,4250,34.03017,-118.280952,29600,365,One Way,Annual Pass,electric
497210380,8,3/27/2025 18:46,3/27/2025 18:54,3042,34.049301,-118.238808,3065,34.060558,-118.238327,30613,365,One Way,Annual Pass,electric
497211569,14,3/27/2025 18:46,3/27/2025 19:00,4512,34.043812,-118.264969,3027,34.04998,-118.247162,12103,1,One Way,Walk-up,standard
497214796,43,3/27/2025 18:47,3/27/2025 19:30,4478,34.10424,-118.273697,4478,34.10424,-118.273697,15294,1,Round Trip,Walk-up,standard
497209990,3,3/27/2025 18:48,3/27/2025 18:51,4672,34.045021,-118.253189,3005,34.0485,-118.258537,20218,30,One Way,Monthly Pass,standard
497210185,4,3/27/2025 18:48,3/27/2025 18:52,4514,34.046211,-118.451172,4515,34.039742,-118.442268,14875,30,One Way,Monthly Pass,standard
497210415,7,3/27/2025 18:48,3/27/2025 18:55,4494,34.075981,-118.256012,4494,34.075981,-118.256012,30155,1,Round Trip,Walk-up,electric
497210256,5,3/27/2025 18:48,3/27/2025 18:53,3022,34.04607,-118.233093,3062,34.047749,-118.243172,14782,30,One Way,Monthly Pass,standard
497210480,7,3/27/2025 18:48,3/27/2025 18:55,4494,34.075981,-118.256012,4494,34.075981,-118.256012,22477,1,Round Trip,Walk-up,electric
497213349,22,3/27/2025 18:49,3/27/2025 19:11,4523,34.068748,-118.30928,4304,34.06258,-118.290092,24204,30,One Way,Monthly Pass,electric
497210956,7,3/27/2025 18:49,3/27/2025 18:56,4486,34.06126,-118.258598,3000,,,15707,365,One Way,Annual Pass,standard
497210850,8,3/27/2025 18:51,3/27/2025 18:59,4514,34.046211,-118.451172,4515,34.039742,-118.442268,16039,30,One Way,Monthly Pass,standard
497210270,2,3/27/2025 18:51,3/27/2025 18:53,4211,33.984928,-118.469963,4212,33.988129,-118.471741,14063,30,One Way,Monthly Pass,standard
497214802,39,3/27/2025 18:51,3/27/2025 19:30,4478,34.10424,-118.273697,4478,34.10424,-118.273697,15491,1,Round Trip,Walk-up,standard
497212750,13,3/27/2025 18:52,3/27/2025 19:05,4300,34.04887,-118.2743,3008,34.046612,-118.262733,25395,365,One Way,Annual Pass,electric
497212636,11,3/27/2025 18:53,3/27/2025 19:04,4447,34.0616,-118.28199,3035,34.048401,-118.260948,14792,30,One Way,Monthly Pass,standard
497214242,29,3/27/2025 18:53,3/27/2025 19:23,4445,34.073639,-118.251572,4540,34.04776,-118.22541,22252,1,One Way,Walk-up,electric
497214261,30,3/27/2025 18:53,3/27/2025 19:23,3033,34.040989,-118.255798,3033,34.040989,-118.255798,21996,30,Round Trip,Monthly Pass,electric
497212532,9,3/27/2025 18:53,3/27/2025 19:02,3062,34.047749,-118.243172,3005,34.0485,-118.258537,26554,30,One Way,Monthly Pass,electric
497213343,18,3/27/2025 18:53,3/27/2025 19:11,4487,34.062111,-118.446922,4528,34.06097,-118.444366,24411,30,One Way,Monthly Pass,electric
497212989,13,3/27/2025 18:54,3/27/2025 19:07,4212,33.988129,-118.471741,4215,34.014309,-118.491341,30348,30,One Way,Monthly Pass,electric
497214089,26,3/27/2025 18:55,3/27/2025 19:21,3006,34.04554,-118.256668,3035,34.048401,-118.260948,13684,30,One Way,Monthly Pass,standard
497212549,7,3/27/2025 18:56,3/27/2025 19:03,4491,34.04744,-118.24794,3006,34.04554,-118.256668,13890,365,One Way,Annual Pass,standard
497215173,39,3/27/2025 18:56,3/27/2025 19:35,4494,34.075981,-118.256012,4494,34.075981,-118.256012,06295,1,Round Trip,Walk-up,standard
497214605,30,3/27/2025 18:56,3/27/2025 19:26,4581,33.970242,-118.426071,4581,33.970242,-118.426071,22175,30,Round Trip,Monthly Pass,electric
497213957,23,3/27/2025 18:56,3/27/2025 19:19,4547,33.9897,-118.448883,4581,33.970242,-118.426071,28050,30,One Way,Monthly Pass,electric
497212527,5,3/27/2025 18:57,3/27/2025 19:02,4595,34.16835,-118.387497,4606,34.168629,-118.377068,15820,30,One Way,Monthly Pass,standard
497215174,37,3/27/2025 18:58,3/27/2025 19:35,4494,34.075981,-118.256012,4494,34.075981,-118.256012,05758,1,Round Trip,Walk-up,standard
497212626,4,3/27/2025 18:59,3/27/2025 19:03,4568,34.029121,-118.403168,4571,34.027649,-118.413559,12150,365,One Way,Annual Pass,standard
497213580,15,3/27/2025 18:59,3/27/2025 19:14,3005,34.0485,-118.258537,3005,34.0485,-118.258537,28828,30,Round Trip,Monthly Pass,electric
497213166,8,3/27/2025 19:00,3/27/2025 19:08,4209,33.996239,-118.477448,4206,33.998341,-118.461014,15608,30,One Way,Monthly Pass,standard
497213346,11,3/27/2025 19:00,3/27/2025 19:11,3030,34.051941,-118.24353,3005,34.0485,-118.258537,05831,365,One Way,Annual Pass,standard
497214328,23,3/27/2025 19:00,3/27/2025 19:23,3077,34.039871,-118.250038,3010,34.037048,-118.254868,30596,30,One Way,Monthly Pass,electric
497213808,15,3/27/2025 19:01,3/27/2025 19:16,4245,34.02404,-118.283409,4273,34.02586,-118.284103,12382,30,One Way,Monthly Pass,standard
497213657,14,3/27/2025 19:01,3/27/2025 19:15,4494,34.075981,-118.256012,4672,34.045021,-118.253189,22477,365,One Way,Annual Pass,electric
497213635,13,3/27/2025 19:01,3/27/2025 19:14,4444,34.061619,-118.305573,4293,34.062279,-118.271523,16077,365,One Way,Annual Pass,standard
497213068,4,3/27/2025 19:03,3/27/2025 19:07,4613,34.069752,-118.445351,4487,34.062111,-118.446922,25581,30,One Way,Monthly Pass,electric
497214864,27,3/27/2025 19:03,3/27/2025 19:30,3005,34.0485,-118.258537,3005,34.0485,-118.258537,30392,30,Round Trip,Monthly Pass,electric
497212984,3,3/27/2025 19:04,3/27/2025 19:07,4250,34.03017,-118.280952,4273,34.02586,-118.284103,29600,30,One Way,Monthly Pass,electric
497214349,15,3/27/2025 19:09,3/27/2025 19:24,4509,34.101639,-118.309174,4509,34.101639,-118.309174,15464,30,Round Trip,Monthly Pass,standard
497213440,3,3/27/2025 19:09,3/27/2025 19:12,3022,34.04607,-118.233093,3082,34.04652,-118.237411,14948,30,One Way,Monthly Pass,standard
497213977,8,3/27/2025 19:11,3/27/2025 19:19,4491,34.04744,-118.24794,3018,34.043732,-118.260139,14038,30,One Way,Monthly Pass,standard
497214743,18,3/27/2025 19:11,3/27/2025 19:29,4213,33.995369,-118.464798,4213,33.995369,-118.464798,06588,1,Round Trip,Walk-up,standard
497215661,30,3/27/2025 19:12,3/27/2025 19:42,3005,34.0485,-118.258537,3035,34.048401,-118.260948,30611,1,One Way,One Day Pass,electric
497214101,8,3/27/2025 19:13,3/27/2025 19:21,3064,34.046131,-118.257591,4512,34.043812,-118.264969,05927,30,One Way,Monthly Pass,standard
497214467,11,3/27/2025 19:14,3/27/2025 19:25,3005,34.0485,-118.258537,3005,34.0485,-118.258537,26554,30,Round Trip,Monthly Pass,electric
497214150,6,3/27/2025 19:15,3/27/2025 19:21,4457,34.100109,-118.289864,4472,34.092602,-118.28093,05910,30,One Way,Monthly Pass,standard
497215519,25,3/27/2025 19:15,3/27/2025 19:40,4528,34.06097,-118.444366,4487,34.062111,-118.446922,24411,30,One Way,Monthly Pass,electric
497214156,5,3/27/2025 19:16,3/27/2025 19:21,4273,34.02586,-118.284103,4245,34.02404,-118.283409,29600,30,One Way,Monthly Pass,electric
497214178,1,3/27/2025 19:21,3/27/2025 19:22,4581,33.970242,-118.426071,4581,33.970242,-118.426071,14034,1,Round Trip,Walk-up,standard
497215742,21,3/27/2025 19:22,3/27/2025 19:43,3034,34.042061,-118.263382,3064,34.046131,-118.257591,30010,30,One Way,Monthly Pass,electric
497214791,7,3/27/2025 19:22,3/27/2025 19:29,3006,34.04554,-118.256668,4491,34.04744,-118.24794,13890,365,One Way,Annual Pass,standard
497215901,23,3/27/2025 19:22,3/27/2025 19:45,4581,33.970242,-118.426071,4581,33.970242,-118.426071,13987,1,Round Trip,Walk-up,standard
497216623,32,3/27/2025 19:24,3/27/2025 19:56,3010,34.037048,-118.254868,3010,34.037048,-118.254868,30596,30,Round Trip,Monthly Pass,electric
497216080,23,3/27/2025 19:25,3/27/2025 19:48,4536,33.989079,-118.462257,4580,33.982929,-118.410828,15431,1,One Way,Walk-up,standard
497215827,19,3/27/2025 19:25,3/27/2025 19:44,4613,34.069752,-118.445351,4562,34.02697,-118.428207,26344,365,One Way,Annual Pass,electric
497215530,16,3/27/2025 19:25,3/27/2025 19:41,3026,34.063179,-118.24588,4493,34.090279,-118.277191,06441,1,One Way,Walk-up,standard
497215029,7,3/27/2025 19:26,3/27/2025 19:33,4313,34.056808,-118.275002,4304,34.06258,-118.290092,29601,30,One Way,Monthly Pass,electric
497215474,14,3/27/2025 19:26,3/27/2025 19:40,3005,34.0485,-118.258537,3005,34.0485,-118.258537,26554,30,Round Trip,Monthly Pass,electric
497216403,25,3/27/2025 19:28,3/27/2025 19:53,3033,34.040989,-118.255798,3008,34.046612,-118.262733,21996,30,One Way,Monthly Pass,electric
497215665,13,3/27/2025 19:30,3/27/2025 19:43,4515,34.039742,-118.442268,4514,34.046211,-118.451172,16039,30,One Way,Monthly Pass,standard
497215407,7,3/27/2025 19:31,3/27/2025 19:38,3007,34.05048,-118.254593,3005,34.0485,-118.258537,24281,30,One Way,Monthly Pass,electric
497217953,44,3/27/2025 19:31,3/27/2025 20:15,4455,34.10936,-118.271812,4455,34.10936,-118.271812,13988,1,Round Trip,One Day Pass,standard
497216540,23,3/27/2025 19:31,3/27/2025 19:54,3042,34.049301,-118.238808,3011,34.041119,-118.26796,13586,30,One Way,Monthly Pass,standard
497215345,5,3/27/2025 19:32,3/27/2025 19:37,4564,34.035351,-118.434143,4562,34.02697,-118.428207,05926,30,One Way,Monthly Pass,standard
497215480,4,3/27/2025 19:36,3/27/2025 19:40,4273,34.02586,-118.284103,4250,34.03017,-118.280952,20048,30,One Way,Monthly Pass,standard
497216348,14,3/27/2025 19:38,3/27/2025 19:52,3034,34.042061,-118.263382,3027,34.04998,-118.247162,20005,365,One Way,Annual Pass,standard
497219087,53,3/27/2025 19:38,3/27/2025 20:31,3005,34.0485,-118.258537,4672,34.045021,-118.253189,24281,30,One Way,Monthly Pass,electric
497215913,6,3/27/2025 19:39,3/27/2025 19:45,3005,34.0485,-118.258537,3005,34.0485,-118.258537,30392,30,Round Trip,Monthly Pass,electric
497216342,13,3/27/2025 19:39,3/27/2025 19:52,3074,34.04417,-118.261169,3074,34.04417,-118.261169,15277,30,Round Trip,Monthly Pass,standard
497215596,1,3/27/2025 19:40,3/27/2025 19:42,4304,34.06258,-118.290092,4450,34.063492,-118.287163,29601,30,One Way,Monthly Pass,electric
497217000,21,3/27/2025 19:41,3/27/2025 20:02,3005,34.0485,-118.258537,3063,34.048038,-118.253738,26554,30,One Way,Monthly Pass,electric
497216189,8,3/27/2025 19:41,3/27/2025 19:49,3042,34.049301,-118.238808,3048,34.041691,-118.235352,14853,30,One Way,Monthly Pass,standard
497215739,2,3/27/2025 19:41,3/27/2025 19:43,4250,34.03017,-118.280952,4267,34.027618,-118.280678,13947,365,One Way,Annual Pass,standard
497216615,15,3/27/2025 19:41,3/27/2025 19:56,4487,34.062111,-118.446922,4487,34.062111,-118.446922,25581,30,Round Trip,Monthly Pass,electric
497218386,39,3/27/2025 19:41,3/27/2025 20:20,3022,34.04607,-118.233093,3082,34.04652,-118.237411,12314,1,One Way,One Day Pass,standard
497216754,15,3/27/2025 19:43,3/27/2025 19:58,4212,33.988129,-118.471741,4554,34.00351,-118.43438,23409,365,One Way,Annual Pass,electric
497216819,15,3/27/2025 19:44,3/27/2025 19:59,4267,34.027618,-118.280678,3064,34.046131,-118.257591,28881,365,One Way,Annual Pass,electric
497218024,31,3/27/2025 19:44,3/27/2025 20:15,3035,34.048401,-118.260948,3025,34.03286,-118.268082,22735,30,One Way,Monthly Pass,electric
497218180,33,3/27/2025 19:44,3/27/2025 20:17,4215,34.014309,-118.491341,4215,34.014309,-118.491341,12116,1,Round Trip,Walk-up,standard
497218125,33,3/27/2025 19:44,3/27/2025 20:17,4215,34.014309,-118.491341,4215,34.014309,-118.491341,13530,1,Round Trip,Walk-up,standard
497216922,15,3/27/2025 19:45,3/27/2025 20:00,4215,34.014309,-118.491341,4215,34.014309,-118.491341,13360,1,Round Trip,Walk-up,standard
497218292,34,3/27/2025 19:45,3/27/2025 20:19,4215,34.014309,-118.491341,4215,34.014309,-118.491341,15212,1,Round Trip,Walk-up,standard
497216274,5,3/27/2025 19:46,3/27/2025 19:51,3042,34.049301,-118.238808,3022,34.04607,-118.233093,06404,30,One Way,Monthly Pass,standard
497216202,2,3/27/2025 19:47,3/27/2025 19:49,4273,34.02586,-118.284103,4245,34.02404,-118.283409,15603,30,One Way,Monthly Pass,standard
497218212,30,3/27/2025 19:48,3/27/2025 20:18,4614,34.07365,-118.439842,4645,34.023411,-118.429008,16704,30,One Way,Monthly Pass,electric
497216353,3,3/27/2025 19:49,3/27/2025 19:52,4250,34.03017,-118.280952,4245,34.02404,-118.283409,15577,365,One Way,Annual Pass,standard
497216736,8,3/27/2025 19:49,3/27/2025 19:57,4672,34.045021,-118.253189,4672,34.045021,-118.253189,22477,365,Round Trip,Annual Pass,electric
497217410,18,3/27/2025 19:50,3/27/2025 20:08,4245,34.02404,-118.283409,4245,34.02404,-118.283409,29600,30,Round Trip,Monthly Pass,electric
497217067,10,3/27/2025 19:52,3/27/2025 20:02,4517,34.101959,-118.338852,4526,34.103378,-118.34919,29269,30,One Way,Monthly Pass,electric
497217600,18,3/27/2025 19:52,3/27/2025 20:10,4627,34.101849,-118.325142,4474,34.110031,-118.287163,30647,30,One Way,Monthly Pass,electric
497216944,9,3/27/2025 19:52,3/27/2025 20:01,4306,34.057652,-118.292183,4587,34.060791,-118.309067,15902,30,One Way,Monthly Pass,standard
497217478,13,3/27/2025 19:56,3/27/2025 20:09,4450,34.063492,-118.287163,3074,34.04417,-118.261169,29601,30,One Way,Monthly Pass,electric
497216950,5,3/27/2025 19:56,3/27/2025 20:01,4568,34.029121,-118.403168,4576,34.022579,-118.40551,20156,365,One Way,Annual Pass,standard
497219128,34,3/27/2025 19:57,3/27/2025 20:31,3064,34.046131,-118.257591,3005,34.0485,-118.258537,30010,30,One Way,Monthly Pass,electric
497217458,10,3/27/2025 19:58,3/27/2025 20:08,3010,34.037048,-118.254868,3005,34.0485,-118.258537,30596,30,One Way,Monthly Pass,electric
